Id	Name	ShowName	Level	NpcType	Portrait	Scale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
101501	斧头布鲁夫		4	0	G1011		FALSE	TRUE		28200	10000	1500	1000	1000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
101502	掷矛布鲁夫		4	0	G1012		FALSE	TRUE		22600	10000	1700	1000	1000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
101503	托赖辟玛长矛兵		4	0	G3012		FALSE	TRUE		29200	10000	1500	1000	1000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
101504	托赖辟玛弩箭兵		4	0	G3013		FALSE	TRUE		21000	10000	1800	1000	1000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
101505	托赖辟玛剑盾兵BOSS		4	0	G3012	1.3	TRUE	TRUE		245600	10000	3000	2000	2000	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
101598	剧情托赖辟玛长矛兵		4	7	G3012		FALSE	TRUE		29200	10000	1500	1000	1000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			99999	99999			FALSE				1	Circle	1	半径	0.3														
101599	忽伦		2	7	G5013		TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE		TRUE	TRUE	TRUE	Npc/5_IP_HuLun_Friend_01	5013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关1-6 八月版本第六关																																																																							
101601	托赖辟玛剑盾兵		5	0	G3012		FALSE	TRUE		51500	10000	1500	1250	1250	5	150	105	105	0	0	225	112	0	0	0	0	0	0	0	50	600	FALSE	15	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
101602	托赖辟玛长矛兵		5	0	G3012		FALSE	TRUE		42900	10000	1700	1250	1250	5	150	105	105	0	0	520	224	0	0	0	0	0	0	0	50	600	FALSE	15	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
101603	托赖辟玛弩箭兵		5	0	G3013		FALSE	TRUE		34400	10000	2100	1250	1250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
101604	进攻托赖辟玛长矛兵		5	0	G3012		FALSE	TRUE		52900	10000	1800	1250	1250	5	150	105	105	0	0	520	224	0	0	0	0	0	0	0	50	600	FALSE	15	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			0	0			FALSE				1	Circle	1	半径	0.3														
101605	进攻托赖辟玛弩箭兵		5	0	G3013		FALSE	TRUE		40400	10000	1900	1250	1250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			0	0			FALSE				1	Circle	1	半径	0.3														
101606	圣卫军长矛兵BOSS		5	0	G3022	1.4	TRUE	TRUE		343200	10000	3000	2500	2500	5	150	105	105	0	0	520	224	0	0	0	0	0	0	0	50	600	FALSE	15	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
101607	圣卫军飞轮兵		5	0	G3023		FALSE	TRUE		80000	10000	1800	1250	1250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关1-7																																																																							
101701	托赖辟玛剑盾兵		6	0	G3012		FALSE	TRUE		58800	10000	2200	1500	1500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
101702	托赖辟玛长矛兵		6	0	G3012		FALSE	TRUE		51000	10000	2300	1500	1500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
101703	托赖辟玛弩箭兵		6	0	G3013		FALSE	TRUE		39200	10000	2700	1500	1500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
101704	圣卫军剑盾兵BOSS		6	0	G3021	1.4	TRUE	TRUE		392000	10000	4800	3000	3000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关1-8																																																																							
101801	托赖辟玛剑盾兵		7	0	G3012		FALSE	TRUE		66500	10000	2200	1750	1750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320101|320102	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMBlade_01	3011			1000	1500			FALSE				1	Circle	1	半径	0.3														
101802	托赖辟玛长矛兵		7	0	G3012		FALSE	TRUE		55400	10000	2500	1750	1750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012			1000	1500			FALSE				1	Circle	1	半径	0.3														
101803	托赖辟玛弩箭兵		7	0	G3013		FALSE	TRUE		44400	10000	2800	1750	1750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320106|320107	TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013			1000	1500			FALSE				1	Circle	1	半径	0.3														
101804	圣卫军飞轮兵BOSS		7	0	G3023	1.4	TRUE	TRUE		443200	10000	5000	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023		30010010	1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关1-9																																																																							
101901	法盎冲锋队队员	TRUE	10	7	G1034		FALSE	TRUE		83700	10000	4400	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305	TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034			1000	1500			FALSE				1	Circle	1	半径	0.3														
101902	法盎冲锋队精英	TRUE	10	7	G1043		FALSE	TRUE		63000	10000	4900	2500	2500	5	150	105	105	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402	TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043			1000	1500			FALSE				1	Circle	1	半径	0.3														
101903	席列BOSS		10	0	G5012	1.1	TRUE	TRUE		605200	10000	6300	5000	5000	25	190	155	155	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210	TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012			1000	1500			FALSE				1	Circle	1	半径	0.3														
101998	王国军火枪兵 卫兵		2	7	G1033		TRUE	TRUE		17800	10000	1600	500	500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDMusketeer_01	1033			1000	1500			FALSE				1	Circle	1	半径	0.3														
101999	忽伦		2	7	G5013		TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE		TRUE	TRUE	TRUE	Npc/5_IP_HuLun_Friend_01	5013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-1																																																																							
102101	斧头布鲁夫		8	0	G1011		FALSE	TRUE		62100	10000	2700	2000	2000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
102102	掷矛布鲁夫		8	0	G1012		FALSE	TRUE		49500	10000	3000	2000	2000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
102103	纵火布鲁夫		8	0	G1014		FALSE	TRUE		47800	10000	3000	2000	2000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
102104	斧头布鲁夫BOSS		8	0	G1011	1.3	TRUE	TRUE		492400	10000	5100	4000	4000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-2																																																																							
102201	斧头布鲁夫		9	0	G1011		FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
102202	掷矛布鲁夫		9	0	G1012		FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
102203	骨斧小狼人		9	0	G1022		FALSE	TRUE		56100	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
102204	利爪狼人BOSS		9	0	G1021	1.1	TRUE	TRUE		557600	10000	5400	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021		30010010	1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-3																																																																							
102301	斧头布鲁夫		9	0	G1011		FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
102302	纵火布鲁夫		9	0	G1014		FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
102303	骨斧小狼人		9	0	G1022		FALSE	TRUE		56100	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
102304	利爪狼人BOSS		9	0	G1021	1.1	TRUE	TRUE		557600	10000	5400	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-4																																																																							
102401	圣卫军剑盾兵		10	0	G3021		FALSE	TRUE		124500	10000	3900	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
102402	圣卫军长矛兵		10	0	G3022		FALSE	TRUE		103700	10000	4400	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
102403	圣卫军飞轮兵		10	0	G3023		FALSE	TRUE		83000	10000	4900	2500	2500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
102404	圣卫军飞轮兵BOSS		10	0	G3023	1.4	FALSE	TRUE		829600	10000	8800	5000	5000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
102405	木栅栏		10	10			FALSE	FALSE	FALSE	83000	10000	100	2500	2500	5	150	105	105	0	0	0	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	800	FALSE		FALSE	FALSE	FALSE	Npc/Physic/2_YiZhan_MuZhaLan_02_WuLi	100001			0	0			FALSE				1	Circle	1	半径	0.3														
#剧情关2-5																																																																							
102501	圣卫军剑盾兵		11	0	G3021		FALSE	TRUE		137400	10000	4000	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021			1000	1500			FALSE				1	Circle	1	半径	0.3														
102502	圣卫军长矛兵		11	0	G3022		FALSE	TRUE		114500	10000	4500	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
102503	圣卫军飞轮兵		11	0	G3023		FALSE	TRUE		91600	10000	5000	2750	2750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
102504	圣卫军长矛兵BOSS		11	0	G3022	1.4	TRUE	TRUE		916000	10000	9000	5500	5500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-6																																																																							
102601	圣卫军长矛兵		12	0	G3022		FALSE	TRUE		133000	10000	4700	3000	3000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320204|320205	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022			1000	1500			FALSE				1	Circle	1	半径	0.3														
102602	圣卫军飞轮兵		12	0	G3023		FALSE	TRUE		106400	10000	5200	3000	3000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207	TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_01	3023			1000	1500			FALSE				1	Circle	1	半径	0.3														
102603	魔化狂战士BOSS		14	0	G5011	0.9	TRUE	TRUE		1404000	10000	10000	7000	7000	25	190	155	155	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106	TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011			1000	1500			FALSE				1	Circle	1	半径	0.3														
102604	伊娜BOSS		14	0	G5013		TRUE	TRUE		1404000	10000	10000	7000	7000	25	190	155	155	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	400001|400002|400003|400004|400101|400201|400301|400401|400402|400403|400404|400501|400601	TRUE	TRUE	TRUE	Monster/BOSS/5_IP_YiNa_01	5014			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-7																																																																							
102701	斧头布鲁夫		13	0	G1011		FALSE	TRUE		153300	10000	4800	3250	3250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
102702	纵火布鲁夫		13	0	G1014		FALSE	TRUE		122700	10000	5300	3250	3250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
102703	骨斧小狼人		13	0	G1022		FALSE	TRUE		133400	10000	5100	3250	3250	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
102704	利爪狼人BOSS		13	0	G1021	1.1	TRUE	TRUE		1226400	10000	10400	6500	6500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021		30010009	1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-8																																																																							
102801	斧头布鲁夫		14	0	G1011		FALSE	TRUE		175500	10000	5000	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
102802	掷矛布鲁夫		14	0	G1012		FALSE	TRUE		140400	10000	5500	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
102803	纵火布鲁夫		14	0	G1014		FALSE	TRUE		150400	10000	5400	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			1000	1500			FALSE				1	Circle	1	半径	0.3														
102804	布鲁夫精英怪BOSS		14	0	G1013	1.6	TRUE	TRUE		1404000	10000	10000	7000	7000	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关2-9																																																																							
102901	斧头布鲁夫		15	0	G1011		FALSE	TRUE		199600	10000	5200	3500	3500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			0	0			FALSE				1	Circle	1	半径	0.3														
102902	掷矛布鲁夫		15	0	G1012		TRUE	TRUE		159700	10000	5800	3750	3750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			0	0			FALSE				1	Circle	1	半径	0.3														
102903	纵火布鲁夫		15	0	G1014		TRUE	TRUE		139700	10000	6400	3750	3750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300106	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014			0	0			FALSE				1	Circle	1	半径	0.3														
102904	骨斧小狼人		15	0	G1022		FALSE	TRUE		159700	10000	5400	3750	3750	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			0	0			FALSE				1	Circle	1	半径	0.3														
102905	利爪狼人		15	0	G1021		TRUE	TRUE		239600	10000	4600	4500	4500	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			0	0			FALSE				1	Circle	1	半径	0.3														
102906	布鲁夫精英怪		15	0	G1013		TRUE	TRUE		896800	10000	7400	7500	7500	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			0	0			FALSE				1	Circle	1	半径	0.3														
102907	布鲁夫精英怪BOSS		15	0	G1013	1.6	TRUE	TRUE		1596800	10000	10400	7500	7500	5	150	105	105	0	0	450	118	0	0	0	0	0	0	0	50	200	FALSE	35	1000	400	TRUE	300101|300102	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			0	0			FALSE				1	Circle	1	半径	0.3														
#剧情关3-1																																																																							
103101	斧头布鲁夫		16	0	G1011		FALSE	TRUE		225700	10000	5300	4000	4000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	300103|300104	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011			1000	1500			FALSE				1	Circle	1	半径	0.3														
103102	掷矛布鲁夫		16	0	G1012		FALSE	TRUE		180600	10000	5900	4000	4000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	300105	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012			1000	1500			FALSE				1	Circle	1	半径	0.3														
103103	骨斧小狼人		16	0	G1022		FALSE	TRUE		190600	10000	5700	4000	4000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300203|300204	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_02	1022			1000	1500			FALSE				1	Circle	1	半径	0.3														
103104	利爪狼人BOSS		16	0	G1021	1.1	TRUE	TRUE		1805600	10000	10600	8000	8000	5	150	105	105	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	7	1000	400	TRUE	300201|300202	TRUE	TRUE	TRUE	Monster/Campaign_Wild/02_Blof/5_Mon_Blof_01	1021			1000	1500			FALSE				1	Circle	1	半径	0.3														
#剧情关3-2																																																																							
